,predicted_mean
2021-06-25,88.89112066146735
2021-06-26,89.32438357808738
2021-06-27,89.7226585519647
2021-06-28,90.0886261368185
2021-06-29,90.42478528913625
2021-06-30,90.7334616344754
2021-07-01,91.01681611507655
2021-07-02,91.2768538288903
2021-07-03,91.51543290762376
2021-07-04,91.7342733132006
2021-07-05,91.93496545879205
2021-07-06,92.11897858295534
2021-07-07,92.28766882400242
2021-07-08,92.44228695703826
2021-07-09,92.58398576863695
2021-07-10,92.7138270542776
2021-07-11,92.83278823180942
2021-07-12,92.94176857067706
2021-07-13,93.04159504168958
2021-07-14,93.13302779599337
2021-07-15,93.21676528482165
2021-07-16,93.29344903370549
2021-07-17,93.36366808629656
2021-07-18,93.42796313389132
2021-07-19,93.4868303472628
2021-07-20,93.54072492758894
