,predicted_mean
2021-04-23,11.141543767734502
2021-04-24,11.60392830881627
2021-04-25,12.028052366301438
2021-04-26,12.415341953216613
2021-04-27,12.767599259727566
2021-04-28,13.086875619071044
2021-04-29,13.375367637820222
2021-04-30,13.635334533999341
2021-05-01,13.869034176476701
2021-05-02,14.078675128441523
2021-05-03,14.266382044063038
2021-05-04,14.434171957483533
2021-05-05,14.58393926971771
2021-05-06,14.717447535425714
2021-05-07,14.836326447715892
2021-05-08,14.942072696893216
2021-05-09,15.036053628629334
2021-05-10,15.119512844335176
2021-05-11,15.193577071181767
2021-05-12,15.259263783054346
2021-05-13,15.317489179733975
2021-05-14,15.369076233276756
2021-05-15,15.41476259147194
2021-05-16,15.45520819179187
2021-05-17,15.49100248846247
2021-05-18,15.5226712328684
2021-05-19,15.550682775758498
2021-05-20,15.575453880562364
2021-05-21,15.597355052160875
2021-05-22,15.616715395971923
2021-05-23,15.633827029265852
2021-05-24,15.648949071051069
2021-05-25,15.66231123933098
2021-05-26,15.674117085549149
2021-05-27,15.684546896013892
2021-05-28,15.693760289337886
2021-05-29,15.701898537680012
2021-05-30,15.70908663801466
2021-05-31,15.715435157911681
2021-06-01,15.721041878485883
2021-06-02,15.725993255339027
2021-06-03,15.73036571651927
2021-06-04,15.734226814796331
2021-06-05,15.73763624991718
2021-06-06,15.740646774979284
2021-06-07,15.74330499964243
2021-06-08,15.745652101597758
2021-06-09,15.747724456521565
2021-06-10,15.749554195657621
2021-06-11,15.751169699190228
2021-06-12,15.752596032683552
2021-06-13,15.753855333064914
2021-06-14,15.754967149913433
2021-06-15,15.755948747173338
2021-06-16,15.756815369837554
2021-06-17,15.757580479634656
2021-06-18,15.758255963295436
2021-06-19,15.758852316568717
2021-06-20,15.7593788067941
2021-06-21,15.759843616517886
2021-06-22,15.760253970352892
2021-06-23,15.76061624702958
2021-06-24,15.760936078361215
2021-06-25,15.761218436646711
2021-06-26,15.761467711858447
2021-06-27,15.76168777980606
2021-06-28,15.76188206232911
2021-06-29,15.762053580449018
2021-06-30,15.762205001302478
2021-07-01,15.762338679582948
2021-07-02,15.762456694131954
2021-07-03,15.762560880247294
2021-07-04,15.762652858208961
2021-07-05,15.762734058465211
2021-07-06,15.762805743869533
2021-07-07,15.762869029313567
2021-07-08,15.76292489906076
2021-07-09,15.762974222049909
2021-07-10,15.763017765406191
2021-07-11,15.763056206369608
2021-07-12,15.763090142826156
2021-07-13,15.76312010260527
2021-07-14,15.763146551688147
2021-07-15,15.76316990145436
2021-07-16,15.763190515079563
2021-07-17,15.763208713183584
2021-07-18,15.763224778816824
2021-07-19,15.763238961862392
