,predicted_mean
2021-05-14,42.421719786609735
2021-05-15,44.29379899038059
2021-05-16,46.045260118424224
2021-05-17,47.67704506259952
2021-05-18,49.19163944952222
2021-05-19,50.59273193459347
2021-05-20,51.88491315738513
2021-05-21,53.07341576282312
2021-05-22,54.163894551822395
2021-05-23,55.16224427913554
2021-05-24,56.07445169221889
2021-05-25,56.906477947597324
2021-05-26,57.664167418957824
2021-05-27,58.35317901750653
2021-05-28,58.97893639704921
2021-05-29,59.54659375152097
2021-05-30,60.061014286235654
2021-05-31,60.52675882467381
2021-06-01,60.94808237955788
2021-06-02,61.328936857653225
2021-06-03,61.67297837535531
2021-06-04,61.983577933917694
2021-06-05,62.26383443911871
2021-06-06,62.516589251969194
2021-06-07,62.744441627466685
2021-06-08,62.94976454063896
2021-06-09,63.134720516596424
2021-06-10,63.301277177363744
2021-06-11,63.45122229601842
2021-06-12,63.58617821098054
2021-06-13,63.707615502712535
2021-06-14,63.816865873818664
2021-06-15,63.91513420349581
2021-06-16,64.00350977010604
2021-06-17,64.08297665269289
2021-06-18,64.15442333469221
2021-06-19,64.21865154184451
2021-06-20,64.27638435218417
2021-06-21,64.32827361959613
2021-06-22,64.37490675431442
2021-06-23,64.41681290430455
2021-06-24,64.45446858106286
2021-06-25,64.48830277223753
2021-06-26,64.51870158185177
2021-06-27,64.54601243693885
2021-06-28,64.57054789722343
2021-06-29,64.59258910219044
2021-06-30,64.61238888755175
2021-07-01,64.6301746008069
2021-07-02,64.64615064333364
2021-07-03,64.66050076426889
2021-07-04,64.6733901293693
2021-07-05,64.68496718608259
2021-07-06,64.69536534422573
2021-07-07,64.70470448995493
2021-07-08,64.7130923491236
2021-07-09,64.72062571465787
2021-07-10,64.72739155122765
2021-07-11,64.73346798925073
2021-07-12,64.73892521913153
2021-07-13,64.74382629559904
2021-07-14,64.74822786106145
2021-07-15,64.75218079603464
2021-07-16,64.7557308039187
2021-07-17,64.75891893668597
2021-07-18,64.761782067401
2021-07-19,64.7643533149086
