,predicted_mean
2021-06-07,0.23754372271006516
2021-06-08,0.2351302217513185
2021-06-09,0.23275857491380755
2021-06-10,0.23042788345305595
2021-06-11,0.22813727140942724
2021-06-12,0.22588588494948972
2021-06-13,0.22367289172860222
2021-06-14,0.22149748027397037
2021-06-15,0.21935885938745164
2021-06-16,0.21725625756741604
2021-06-17,0.2151889224489943
2021-06-18,0.21315612026207162
2021-06-19,0.21115713530640984
2021-06-20,0.20919126944330263
2021-06-21,0.2072578416031927
2021-06-22,0.20535618730869964
2021-06-23,0.20348565821252929
2021-06-24,0.20164562164975344
2021-06-25,0.19983546020397036
2021-06-26,0.19805457128687107
2021-06-27,0.1963023667307581
2021-06-28,0.19457827239357675
2021-06-29,0.19288172777603665
2021-06-30,0.19121218565041698
2021-07-01,0.1895691117006631
2021-07-02,0.1879519841733965
2021-07-03,0.18636029353947453
2021-07-04,0.18479354216574853
2021-07-05,0.18325124399668283
2021-07-06,0.1817329242455078
2021-07-07,0.18023811909459345
2021-07-08,0.17876637540474039
2021-07-09,0.1773172504330954
2021-07-10,0.17589031155941084
2021-07-11,0.17448513602037533
2021-07-12,0.1731013106517539
2021-07-13,0.171738431638085
2021-07-14,0.1703961042696898
2021-07-15,0.16907394270675902
2021-07-16,0.16777156975028976
2021-07-17,0.1664886166196533
2021-07-18,0.16522472273658254
2021-07-19,0.1639795355153739
2021-07-20,0.16275271015910814
2021-07-21,0.16154390946169808
2021-07-22,0.16035280361558077
2021-07-23,0.15917907002487572
2021-07-24,0.1580223931238384
2021-07-25,0.15688246420044327
2021-07-26,0.1557589812249362
2021-07-27,0.15465164868320222
2021-07-28,0.15356017741479921
2021-07-29,0.15248428445551315
2021-07-30,0.15142369288429602
2021-07-31,0.15037813167445097
2021-08-01,0.1493473355489356
2021-08-02,0.1483310448396566
2021-08-03,0.1473290053506348
2021-08-04,0.14634096822492274
2021-08-05,0.14536668981516104
2021-08-06,0.14440593155766387
2021-08-07,0.14345845984992742
2021-08-08,0.14252404593145754
2021-08-09,0.14160246576781862
