,predicted_mean
2021-06-18,84.78823104259261
2021-06-19,85.29183829886283
2021-06-20,85.84033777565215
2021-06-21,86.40548639646678
2021-06-22,86.97846477809327
2021-06-23,87.55652939911248
2021-06-24,88.1388387715677
2021-06-25,88.72514704950942
2021-06-26,89.31539501261638
2021-06-27,89.90958199648273
2021-06-28,90.50772579128464
2021-06-29,91.10985008563836
2021-06-30,91.7159805356802
2021-07-01,92.32614353497455
2021-07-02,92.9403658301407
2021-07-03,93.5586744013067
2021-07-04,94.18109642549317
2021-07-05,94.80765926597103
2021-07-06,95.4383904697584
2021-07-07,96.07331776767079
2021-07-08,96.71246907517727
2021-07-09,97.35587249351362
2021-07-10,98.00355631088249
2021-07-11,98.65554900368579
2021-07-12,99.31187923777337
2021-07-13,99.97257586970208
2021-07-14,100.6376679480043
2021-07-15,101.30718471446497
2021-07-16,101.98115560540718
2021-07-17,102.65961025298637
2021-07-18,103.34257848649317
2021-07-19,104.03009033366487
