,predicted_mean
2021-07-02,0.22057143496073356
2021-07-03,0.2208571559214671
2021-07-04,0.22114287688220063
2021-07-05,0.22142859784293417
2021-07-06,0.2217143188036677
2021-07-07,0.22200003976440125
2021-07-08,0.22228576072513478
2021-07-09,0.22257148168586832
2021-07-10,0.22285720264660186
2021-07-11,0.2231429236073354
2021-07-12,0.22342864456806893
2021-07-13,0.22371436552880247
2021-07-14,0.224000086489536
2021-07-15,0.22428580745026955
2021-07-16,0.22457152841100309
2021-07-17,0.22485724937173662
2021-07-18,0.22514297033247016
2021-07-19,0.2254286912932037
