,predicted_mean
2021-06-25,0.241428571000012
2021-06-26,0.24285714200002398
2021-06-27,0.24428571300003596
2021-06-28,0.24571428400004794
2021-06-29,0.24714285500005992
2021-06-30,0.2485714260000719
2021-07-01,0.24999999700008388
2021-07-02,0.2514285680000959
2021-07-03,0.25285713900010787
2021-07-04,0.25428571000011985
2021-07-05,0.2557142810001318
2021-07-06,0.2571428520001438
2021-07-07,0.2585714230001558
2021-07-08,0.25999999400016777
2021-07-09,0.26142856500017975
2021-07-10,0.2628571360001917
2021-07-11,0.2642857070002037
2021-07-12,0.2657142780002157
2021-07-13,0.26714284900022767
2021-07-14,0.26857142000023965
2021-07-15,0.2699999910002516
2021-07-16,0.2714285620002636
2021-07-17,0.2728571330002756
2021-07-18,0.27428570400028757
2021-07-19,0.27571427500029955
