,predicted_mean
2021-06-11,0.2275
2021-06-12,0.225
2021-06-13,0.2225
2021-06-14,0.22
2021-06-15,0.2175
2021-06-16,0.215
2021-06-17,0.2125
2021-06-18,0.21
2021-06-19,0.2075
2021-06-20,0.205
2021-06-21,0.20249999999999999
2021-06-22,0.19999999999999998
2021-06-23,0.19749999999999998
2021-06-24,0.19499999999999998
2021-06-25,0.19249999999999998
2021-06-26,0.18999999999999997
2021-06-27,0.18749999999999997
2021-06-28,0.18499999999999997
2021-06-29,0.18249999999999997
2021-06-30,0.17999999999999997
2021-07-01,0.17749999999999996
2021-07-02,0.17499999999999996
2021-07-03,0.17249999999999996
2021-07-04,0.16999999999999996
2021-07-05,0.16749999999999995
2021-07-06,0.16499999999999995
2021-07-07,0.16249999999999995
2021-07-08,0.15999999999999995
2021-07-09,0.15749999999999995
2021-07-10,0.15499999999999994
2021-07-11,0.15249999999999994
2021-07-12,0.14999999999999994
2021-07-13,0.14749999999999994
2021-07-14,0.14499999999999993
2021-07-15,0.14249999999999993
2021-07-16,0.13999999999999993
2021-07-17,0.13749999999999993
2021-07-18,0.13499999999999993
2021-07-19,0.13249999999999992
