,predicted_mean
2021-07-02,90.81403364986834
2021-07-03,90.9895890753027
2021-07-04,91.15077261982574
2021-07-05,91.29873795803306
2021-07-06,91.43454982986891
2021-07-07,91.55919029933294
2021-07-08,91.67356467271556
2021-07-09,91.7785070767909
2021-07-10,91.87478570157523
2021-07-11,91.96310771547202
2021-07-12,92.04412386304551
2021-07-13,92.11843275742403
2021-07-14,92.1865848805591
2021-07-15,92.24908630535408
2021-07-16,92.30640215411074
2021-07-17,92.35895980789846
2021-07-18,92.40715188138464
2021-07-19,92.45133897742828
2021-07-20,92.49185223537053
