,predicted_mean
2021-06-25,0.6142857140000283
2021-06-26,0.6185714280000566
2021-06-27,0.6228571420000849
2021-06-28,0.6271428560001132
2021-06-29,0.6314285700001415
2021-06-30,0.6357142840001698
2021-07-01,0.6399999980001981
2021-07-02,0.6442857120002264
2021-07-03,0.6485714260002547
2021-07-04,0.652857140000283
2021-07-05,0.6571428540003114
2021-07-06,0.6614285680003397
2021-07-07,0.665714282000368
2021-07-08,0.6699999960003963
2021-07-09,0.6742857100004246
2021-07-10,0.6785714240004529
2021-07-11,0.6828571380004812
2021-07-12,0.6871428520005095
2021-07-13,0.6914285660005378
2021-07-14,0.6957142800005661
2021-07-15,0.6999999940005944
2021-07-16,0.7042857080006227
2021-07-17,0.708571422000651
2021-07-18,0.7128571360006793
2021-07-19,0.7171428500007077
