,predicted_mean
2021-05-21,0.2614285727868572
2021-05-22,0.27792734387449625
2021-05-23,0.29442611515659656
2021-05-24,0.3120064293342938
2021-05-25,0.32958674359652046
2021-05-26,0.3480091433822596
2021-05-27,0.3664315431189758
2021-05-28,0.38491051979350205
2021-05-29,0.4033894963010228
2021-05-30,0.42186916839856287
2021-05-31,0.4403488405143832
2021-06-01,0.45890405316906974
2021-06-02,0.4774592658602418
2021-06-03,0.49603129645061633
2021-06-04,0.5146033270094936
2021-06-05,0.5331676711570316
2021-06-06,0.5517320152946259
2021-06-07,0.5703003764835202
2021-06-08,0.5888687376825154
2021-06-09,0.607440407234618
2021-06-10,0.6260120767855382
2021-06-11,0.6445829370908559
2021-06-12,0.6631537973927919
2021-06-13,0.6817244828427549
2021-06-14,0.7002951682937353
2021-06-15,0.7188662642301963
2021-06-16,0.7374373601672308
2021-06-17,0.756008461551863
2021-06-18,0.7745795629359868
2021-06-19,0.7931505920307433
2021-06-20,0.8117216211254533
2021-06-21,0.83029267916383
2021-06-22,0.8488637372023508
2021-06-23,0.8674348099532669
2021-06-24,0.8860058827041515
2021-06-25,0.9045769465868654
2021-06-26,0.9231480104695463
2021-06-27,0.9417190738783358
2021-06-28,0.9602901372871419
2021-06-29,0.9788612032838074
2021-06-30,0.997432269280477
2021-07-01,1.0160033348541664
2021-07-02,1.0345744004278503
2021-07-03,1.0531454655392614
2021-07-04,1.0717165306506726
2021-07-05,1.090287596005793
2021-07-06,1.1088586613609146
2021-07-07,1.1274297267737114
2021-07-08,1.1460007921865079
2021-07-09,1.1645718575291604
2021-07-10,1.1831429228718127
2021-07-11,1.2017139882201604
2021-07-12,1.2202850535685081
2021-07-13,1.2388561189329466
2021-07-14,1.257427184297385
2021-07-15,1.2759982496565365
2021-07-16,1.294569315015688
2021-07-17,1.3131403803724198
2021-07-18,1.3317114457291517
2021-07-19,1.3502825110878285
