,predicted_mean
2021-05-20,58.40053057024164
2021-05-21,60.56815603820729
2021-05-22,62.59414361523162
2021-05-23,64.48138160134134
2021-05-24,66.23403481935638
2021-05-25,67.85723855949226
2021-05-26,69.35683228530193
2021-05-27,70.73913229736704
2021-05-28,72.01074116303214
2021-05-29,73.17839086109929
2021-05-30,74.2488161350156
2021-05-31,75.22865438953195
2021-06-01,76.12436851581205
2021-06-02,76.94218921840296
2021-06-03,77.68807369042793
2021-06-04,78.36767780074132
2021-06-05,78.98633928980638
2021-06-06,79.54906979992401
2021-06-07,80.06055387725861
2021-06-08,80.52515337016558
2021-06-09,80.94691590666788
2021-06-10,81.32958636224949
2021-06-11,81.67662042790549
2021-06-12,81.99119955921927
2021-06-13,82.27624673240504
2021-06-14,82.53444255535155
2021-06-15,82.76824138343062
2021-06-16,82.9798871738154
2021-06-17,83.17142888077245
2021-06-18,83.3447352501093
2021-06-19,83.5015089157077
2021-06-20,83.64329973664566
2021-06-21,83.77151734136052
2021-06-22,83.88744286697693
2021-06-23,83.99223989845461
2021-06-24,84.08696462456986
2021-06-25,84.17257523673719
2021-06-26,84.24994060298283
2021-06-27,84.31984825354994
2021-06-28,84.38301171711481
2021-06-29,84.4400772477918
2021-06-30,84.49162998331103
2021-07-01,84.53819957421278
2021-07-02,84.58026532281454
2021-07-03,84.61826086922805
2021-07-04,84.6525784599582
2021-07-05,84.68357283270493
2021-07-06,84.71156474898434
2021-07-07,84.73684420414855
2021-07-08,84.75967334235732
2021-07-09,84.78028910206984
2021-07-10,84.7989056157102
2021-07-11,84.81571638532336
2021-07-12,84.83089625430091
2021-07-13,84.84460319361227
2021-07-14,84.85697991944123
2021-07-15,84.86815535769152
2021-07-16,84.87824596949143
2021-07-17,84.88735695059368
2021-07-18,84.89558331642489
2021-07-19,84.90301088348974
