,predicted_mean
2021-07-07,0.22199908295728316
2021-07-08,0.22228296317997825
2021-07-09,0.22256592798994426
2021-07-10,0.22284797872259915
2021-07-11,0.2231291167267494
2021-07-12,0.22340934336442078
2021-07-13,0.22368866001069027
2021-07-14,0.22396706805351865
2021-07-15,0.22424456889358446
2021-07-16,0.2245211639441187
2021-07-17,0.22479685463074087
2021-07-18,0.22507164239129568
2021-07-19,0.22534552867569108
2021-07-20,0.22561851494573706
2021-07-21,0.2258906026749858
2021-07-22,0.22616179334857242
2021-07-23,0.22643208846305704
2021-07-24,0.22670148952626798
2021-07-25,0.22696999805714535
2021-07-26,0.22723761558558667
2021-07-27,0.22750434365229247
2021-07-28,0.22777018380861355
2021-07-29,0.22803513761639918
2021-07-30,0.22829920664784598
2021-07-31,0.22856239248534815
2021-08-01,0.22882469672134872
2021-08-02,0.22908612095819147
2021-08-03,0.22934666680797436
2021-08-04,0.22960633589240334
2021-08-05,0.22986512984264776
2021-08-06,0.23012305029919655
2021-08-07,0.23038009891171515
2021-08-08,0.23063627733890396
2021-08-09,0.2308915872483574
