,predicted_mean
2021-04-23,0.027400000000217403
2021-04-24,0.031000000000434808
2021-04-25,0.03460000000065221
2021-04-26,0.038200000000869615
2021-04-27,0.041800000001087016
2021-04-28,0.04540000000130442
2021-04-29,0.04900000000152182
2021-04-30,0.05260000000173922
2021-05-01,0.05620000000195662
2021-05-02,0.059800000002174024
2021-05-03,0.06340000000239143
2021-05-04,0.06700000000260883
2021-05-05,0.07060000000282624
2021-05-06,0.07420000000304364
2021-05-07,0.07780000000326104
2021-05-08,0.08140000000347844
2021-05-09,0.08500000000369584
2021-05-10,0.08860000000391324
2021-05-11,0.09220000000413064
2021-05-12,0.09580000000434805
2021-05-13,0.09940000000456545
2021-05-14,0.10300000000478285
2021-05-15,0.10660000000500025
2021-05-16,0.11020000000521765
2021-05-17,0.11380000000543505
2021-05-18,0.11740000000565246
2021-05-19,0.12100000000586986
2021-05-20,0.12460000000608726
2021-05-21,0.12820000000630466
2021-05-22,0.13180000000652206
2021-05-23,0.13540000000673946
2021-05-24,0.13900000000695686
2021-05-25,0.14260000000717427
2021-05-26,0.14620000000739167
2021-05-27,0.14980000000760907
2021-05-28,0.15340000000782647
2021-05-29,0.15700000000804387
2021-05-30,0.16060000000826127
2021-05-31,0.16420000000847867
2021-06-01,0.16780000000869608
2021-06-02,0.17140000000891348
2021-06-03,0.17500000000913088
2021-06-04,0.17860000000934828
2021-06-05,0.18220000000956568
2021-06-06,0.18580000000978308
2021-06-07,0.18940000001000049
2021-06-08,0.1930000000102179
2021-06-09,0.1966000000104353
2021-06-10,0.2002000000106527
2021-06-11,0.2038000000108701
2021-06-12,0.2074000000110875
2021-06-13,0.2110000000113049
2021-06-14,0.2146000000115223
2021-06-15,0.2182000000117397
2021-06-16,0.2218000000119571
2021-06-17,0.2254000000121745
2021-06-18,0.2290000000123919
2021-06-19,0.2326000000126093
2021-06-20,0.2362000000128267
2021-06-21,0.2398000000130441
2021-06-22,0.2434000000132615
2021-06-23,0.2470000000134789
2021-06-24,0.2506000000136963
2021-06-25,0.25420000001391374
2021-06-26,0.25780000001413117
2021-06-27,0.2614000000143486
2021-06-28,0.26500000001456603
2021-06-29,0.26860000001478346
2021-06-30,0.2722000000150009
2021-07-01,0.2758000000152183
2021-07-02,0.27940000001543575
2021-07-03,0.2830000000156532
2021-07-04,0.2866000000158706
2021-07-05,0.29020000001608803
2021-07-06,0.29380000001630546
2021-07-07,0.2974000000165229
2021-07-08,0.3010000000167403
2021-07-09,0.30460000001695775
2021-07-10,0.3082000000171752
2021-07-11,0.3118000000173926
2021-07-12,0.31540000001761004
2021-07-13,0.31900000001782747
2021-07-14,0.3226000000180449
2021-07-15,0.3262000000182623
2021-07-16,0.32980000001847976
2021-07-17,0.3334000000186972
2021-07-18,0.3370000000189146
2021-07-19,0.34060000001913204
