,predicted_mean
2021-06-27,0.23006395617722805
2021-06-28,0.226857072903423
2021-06-29,0.22371125786546017
2021-06-30,0.22062512294689451
2021-07-01,0.21759731614529948
2021-07-02,0.21462652052416037
2021-07-03,0.2117114531981277
2021-07-04,0.2088508643504803
2021-07-05,0.20604353628168998
2021-07-06,0.2032882824880212
2021-07-07,0.2005839467691381
2021-07-08,0.19792940236372897
2021-07-09,0.19532355111219443
2021-07-10,0.1927653226454813
2021-07-11,0.19025367359917564
2021-07-12,0.18778758685200367
2021-07-13,0.18536607078791675
2021-07-14,0.18298815858096942
2021-07-15,0.18065290750222598
2021-07-16,0.1783593982479598
2021-07-17,0.17610673428843557
2021-07-18,0.17389404123658955
2021-07-19,0.1717204662359491
2021-07-20,0.1695851773671537
2021-07-21,0.16748736307246498
2021-07-22,0.16542623159767292
2021-07-23,0.16340101045082786
2021-07-24,0.16141094587724683
2021-07-25,0.1594553023502632
2021-07-26,0.15753336207720692
2021-07-27,0.15564442452011978
2021-07-28,0.15378780593072938
2021-07-29,0.1519628388992196
2021-07-30,0.15016887191635397
2021-07-31,0.14840526894852135
2021-08-01,0.14667140902529055
2021-08-02,0.1449666858390724
2021-08-03,0.14329050735650412
2021-08-04,0.14164229544118168
2021-08-05,0.14002148548738047
2021-08-06,0.13842752606441602
2021-08-07,0.1368598785713085
2021-08-08,0.13531801690142634
2021-08-09,0.13380142711679538
