,predicted_mean
2021-05-27,69.6833499099434
2021-05-28,71.05510481188628
2021-05-29,72.32121820348674
2021-05-30,73.48778736572625
2021-05-31,74.56093986039313
2021-06-01,75.54674255561048
2021-06-02,76.45113029828043
2021-06-03,77.27985146918421
2021-06-04,78.03842784703251
2021-06-05,78.73212644039867
2021-06-06,79.36594119793767
2021-06-07,79.94458276112839
2021-06-08,80.47247466882118
2021-06-09,80.95375465204356
2021-06-10,81.39227986675844
2021-06-11,81.79163509972906
2021-06-12,82.15514314799026
2021-06-13,82.4858767163649
2021-06-14,82.78667130134068
2021-06-15,83.06013863515345
2021-06-16,83.30868035299235
2021-06-17,83.53450162075872
2021-06-18,83.73962452263562
2021-06-19,83.92590105858724
2021-06-20,84.09502564339968
2021-06-21,84.24854703242232
2021-06-22,84.38787962602896
2021-06-23,84.51431412609448
2021-06-24,84.62902753442626
2021-06-25,84.7330924959156
2021-06-26,84.82748599887432
2021-06-27,84.91309745218537
2021-06-28,84.99073616400824
2021-06-29,85.06113825025582
2021-06-30,85.12497300323366
2021-07-01,85.18284875198864
2021-07-02,85.23531824627777
2021-07-03,85.2828835958307
2021-07-04,85.3260007958891
2021-07-05,85.36508386898602
2021-07-06,85.40050865167854
2021-07-07,85.43261625353988
2021-07-08,85.46171621421999
2021-07-09,85.48808938283818
2021-07-10,85.51199054241832
2021-07-11,85.53365080054209
2021-07-12,85.55327976589855
2021-07-13,85.5710675289672
2021-07-14,85.58718646369114
2021-07-15,85.60179286568899
2021-07-16,85.61502844132086
2021-07-17,85.62702166076282
2021-07-18,85.637888987164
2021-07-19,85.64773599294988
