,predicted_mean
2021-07-17,0.22160606210590747
2021-07-18,0.22081812904506937
2021-07-19,0.22003614419531295
2021-07-20,0.2192600515763941
2021-07-21,0.21848979584157208
2021-07-22,0.21772532226930863
2021-07-23,0.21696657675509043
2021-07-24,0.21621350580337131
2021-07-25,0.21546605651963374
2021-07-26,0.21472417660256662
2021-07-27,0.213987814336358
2021-07-28,0.21325691858310064
2021-07-29,0.212531438775309
2021-07-30,0.21181132490854504
2021-07-31,0.21109652753415178
2021-08-01,0.2103869977520928
2021-08-02,0.20968268720389543
2021-08-03,0.20898354806569683
2021-08-04,0.2082895330413904
2021-08-05,0.2076005953558716
2021-08-06,0.2069166887483813
2021-08-07,0.20623776746594485
2021-08-08,0.20556378625690605
2021-08-09,0.20489470036455376
