,predicted_mean
2021-05-07,0.072500154230404
2021-05-08,0.08475030846081638
2021-05-09,0.09700046269100689
2021-05-10,0.10925061692121045
2021-05-11,0.12150077115724944
2021-05-12,0.1337509697559689
2021-05-13,0.146001168355442
2021-05-14,0.1582513669549151
2021-05-15,0.1705015655543882
2021-05-16,0.1827517641538613
2021-05-17,0.19500196275333442
2021-05-18,0.20725216135294144
2021-05-19,0.21950235995254846
2021-05-20,0.23175255855215549
2021-05-21,0.2440027571517625
2021-05-22,0.2562529557513695
2021-05-23,0.26850315435097655
2021-05-24,0.28075335295058357
2021-05-25,0.2930035515501906
2021-05-26,0.3052537501497976
2021-05-27,0.31750394874940463
2021-05-28,0.32975414734901165
2021-05-29,0.34200434594861867
2021-05-30,0.3542545445482257
2021-05-31,0.3665047431478327
2021-06-01,0.37875494174743973
2021-06-02,0.39100514034704675
2021-06-03,0.4032553389466538
2021-06-04,0.4155055375462608
2021-06-05,0.4277557361458678
2021-06-06,0.44000593474547484
2021-06-07,0.45225613334508186
2021-06-08,0.4645063319446889
2021-06-09,0.4767565305442959
2021-06-10,0.4890067291439029
2021-06-11,0.5012569277435099
2021-06-12,0.513507126343117
2021-06-13,0.5257573249427241
2021-06-14,0.5380075235423312
2021-06-15,0.5502577221419382
2021-06-16,0.5625079207415453
2021-06-17,0.5747581193411524
2021-06-18,0.5870083179407595
2021-06-19,0.5992585165403665
2021-06-20,0.6115087151399736
2021-06-21,0.6237589137395807
2021-06-22,0.6360091123391878
2021-06-23,0.6482593109387949
2021-06-24,0.6605095095384019
2021-06-25,0.672759708138009
2021-06-26,0.6850099067376161
2021-06-27,0.6972601053372232
2021-06-28,0.7095103039368302
2021-06-29,0.7217605025364373
2021-06-30,0.7340107011360444
2021-07-01,0.7462608997356515
2021-07-02,0.7585110983352585
2021-07-03,0.7707612969348656
2021-07-04,0.7830114955344727
2021-07-05,0.7952616941340798
2021-07-06,0.8075118927336868
2021-07-07,0.8197620913332939
2021-07-08,0.832012289932901
2021-07-09,0.8442624885325081
2021-07-10,0.8565126871321151
2021-07-11,0.8687628857317222
2021-07-12,0.8810130843313293
2021-07-13,0.8932632829309364
2021-07-14,0.9055134815305435
2021-07-15,0.9177636801301505
2021-07-16,0.9300138787297576
2021-07-17,0.9422640773293647
2021-07-18,0.9545142759289718
2021-07-19,0.9667644745285788
