,predicted_mean
2021-06-11,0.5677500000000001
2021-06-12,0.5855000000000001
2021-06-13,0.6032500000000002
2021-06-14,0.6210000000000002
2021-06-15,0.6387500000000003
2021-06-16,0.6565000000000003
2021-06-17,0.6742500000000003
2021-06-18,0.6920000000000004
2021-06-19,0.7097500000000004
2021-06-20,0.7275000000000005
2021-06-21,0.7452500000000005
2021-06-22,0.7630000000000006
2021-06-23,0.7807500000000006
2021-06-24,0.7985000000000007
2021-06-25,0.8162500000000007
2021-06-26,0.8340000000000007
2021-06-27,0.8517500000000008
2021-06-28,0.8695000000000008
2021-06-29,0.8872500000000009
2021-06-30,0.9050000000000009
2021-07-01,0.922750000000001
2021-07-02,0.940500000000001
2021-07-03,0.958250000000001
2021-07-04,0.9760000000000011
2021-07-05,0.9937500000000011
2021-07-06,1.0115000000000012
2021-07-07,1.0292500000000013
2021-07-08,1.0470000000000015
2021-07-09,1.0647500000000016
2021-07-10,1.0825000000000018
2021-07-11,1.100250000000002
2021-07-12,1.118000000000002
2021-07-13,1.1357500000000023
2021-07-14,1.1535000000000024
2021-07-15,1.1712500000000026
2021-07-16,1.1890000000000027
2021-07-17,1.2067500000000029
2021-07-18,1.224500000000003
2021-07-19,1.2422500000000032
